2016-04-07 11:02:06,486 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":0,"completed_count":0},"thread_pool":{"active_size":1,"core_size":4,"current_size":1,"largest_size":1,"max_size":2147483647}}
2016-04-07 11:03:45,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:46,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:47,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:48,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:49,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:50,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:51,463 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:52,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:53,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:54,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:55,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:56,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:57,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:58,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:03:59,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:00,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:01,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:02,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:03,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:04,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:05,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:06,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:07,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:08,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:09,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:10,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:11,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:12,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:13,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:14,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:15,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:16,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:17,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:18,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:19,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:20,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:21,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:22,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:23,463 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:24,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:25,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:26,463 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:27,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:28,463 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:29,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:30,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:31,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:32,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:33,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:34,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:35,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:36,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:37,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:38,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:39,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:40,464 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:41,466 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:04:42,465 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":6,"completed_count":6},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
